 AeroDyn airfoil file.  Compatible with AeroDyn v13.0. 
 DU25 airfoil with an aspect ratio of 17.  Original -180 to 180deg Cl, Cd, and Cm versus AOA data taken from Appendix A of DOWEC document 10046_009.pdf (numerical values obtained from Koert Lindenburg of ECN). 
  Made by JJ
1        Number of airfoil tables in this file
9.99e9   Reynolds number in millions.  For efficiency, make very large if only one table.
0.0      Control Setting
0.0      Stall angle (deg) 
 -4.242200   Zero Cn angle of attack (deg) 
 6.446200   Cn slope for zero lift (dimensionless) 
 1.433600   Cn extrapolated to value at positive stall angle of attack 
 -0.687300   Cn at stall value for negative angle of attack 
 0.000000   Angle of attack for minimum CD (deg) 
 0.006500   Minimum CD value 
 -180.000000  0.000000  0.020200  0.000000 
 -175.000000  0.368000  0.032400  0.184500 
 -170.000000  0.735000  0.094300  0.370100 
 -160.000000  0.695000  0.284800  0.267900 
 -155.000000  0.777000  0.400100  0.304600 
 -150.000000  0.828000  0.521500  0.332900 
 -145.000000  0.850000  0.644700  0.354000 
 -140.000000  0.846000  0.766000  0.369300 
 -135.000000  0.818000  0.882300  0.379400 
 -130.000000  0.771000  0.991100  0.385400 
 -125.000000  0.705000  1.090500  0.387800 
 -120.000000  0.624000  1.178700  0.387200 
 -115.000000  0.530000  1.254500  0.384100 
 -110.000000  0.426000  1.316800  0.378800 
 -105.000000  0.314000  1.365000  0.371600 
 -100.000000  0.195000  1.398400  0.362900 
 -95.000000  0.073000  1.416900  0.352900 
 -90.000000  -0.050000  1.420100  0.341600 
 -85.000000  -0.173000  1.408100  0.329200 
 -80.000000  -0.294000  1.381100  0.315900 
 -75.000000  -0.409000  1.339400  0.301700 
 -70.000000  -0.518000  1.283300  0.286600 
 -65.000000  -0.617000  1.213800  0.270700 
 -60.000000  -0.706000  1.131500  0.253900 
 -55.000000  -0.780000  1.037800  0.236400 
 -50.000000  -0.839000  0.934100  0.218100 
 -45.000000  -0.879000  0.822100  0.199100 
 -40.000000  -0.898000  0.704200  0.179200 
 -35.000000  -0.893000  0.582900  0.158700 
 -30.000000  -0.862000  0.461600  0.137400 
 -25.000000  -0.803000  0.344100  0.115400 
 -24.000000  -0.792000  0.320900  0.110100 
 -23.000000  -0.789000  0.297200  0.103100 
 -22.000000  -0.792000  0.273000  0.094700 
 -21.000000  -0.801000  0.248500  0.084900 
 -20.000000  -0.815000  0.223700  0.073900 
 -19.000000  -0.833000  0.199000  0.061800 
 -18.000000  -0.854000  0.174300  0.048800 
 -17.000000  -0.879000  0.149800  0.035100 
 -16.000000  -0.905000  0.125600  0.020800 
 -15.000000  -0.932000  0.102000  0.006000 
 -14.000000  -0.959000  0.078900  -0.009100 
 -13.000000  -0.985000  0.056700  -0.024300 
 -12.010000  -0.953000  0.027100  -0.034900 
 -11.000000  -0.900000  0.030300  -0.036100 
 -9.980000  -0.827000  0.028700  -0.046400 
 -8.980000  -0.753000  0.027100  -0.053400 
 -8.470000  -0.691000  0.026400  -0.065000 
 -7.450000  -0.555000  0.011400  -0.078200 
 -6.420000  -0.413000  0.009400  -0.090400 
 -5.400000  -0.271000  0.008600  -0.100600 
 -5.000000  -0.220000  0.007300  -0.110700 
 -4.500000  -0.152000  0.007100  -0.113500 
 -4.000000  -0.084000  0.007000  -0.116200 
 -3.500000  -0.018000  0.006900  -0.118600 
 -3.000000  0.049000  0.006800  -0.120900 
 -2.500000  0.115000  0.006800  -0.123100 
 -2.000000  0.181000  0.006800  -0.125200 
 -1.500000  0.247000  0.006700  -0.127200 
 -1.000000  0.312000  0.006700  -0.129300 
 -0.500000  0.377000  0.006700  -0.131100 
 0.000000  0.444000  0.006500  -0.133000 
 0.500000  0.508000  0.006500  -0.134700 
 1.000000  0.573000  0.006600  -0.136400 
 1.500000  0.636000  0.006700  -0.138000 
 2.000000  0.701000  0.006800  -0.139600 
 2.500000  0.765000  0.006900  -0.141100 
 3.000000  0.827000  0.007000  -0.142400 
 3.500000  0.890000  0.007100  -0.143700 
 4.000000  0.952000  0.007300  -0.144800 
 4.500000  1.013000  0.007600  -0.145600 
 5.000000  1.062000  0.007900  -0.144500 
 6.000000  1.161000  0.009900  -0.141900 
 6.500000  1.208000  0.011700  -0.140300 
 7.000000  1.254000  0.013200  -0.138200 
 7.500000  1.301000  0.014300  -0.136200 
 8.000000  1.336000  0.015300  -0.132000 
 8.500000  1.369000  0.016500  -0.127600 
 9.000000  1.400000  0.018100  -0.123400 
 9.500000  1.428000  0.021100  -0.119300 
 10.000000  1.442000  0.026200  -0.115200 
 10.500000  1.427000  0.033600  -0.111500 
 11.000000  1.374000  0.042000  -0.108100 
 11.500000  1.316000  0.051500  -0.105200 
 12.000000  1.277000  0.060100  -0.102600 
 12.500000  1.250000  0.069300  -0.100000 
 13.000000  1.246000  0.078500  -0.098000 
 13.500000  1.247000  0.088800  -0.096900 
 14.000000  1.256000  0.100000  -0.096800 
 14.500000  1.260000  0.110800  -0.097300 
 15.000000  1.271000  0.121900  -0.098100 
 15.500000  1.281000  0.132500  -0.099200 
 16.000000  1.289000  0.143300  -0.100600 
 16.500000  1.294000  0.154100  -0.102300 
 17.000000  1.304000  0.164900  -0.104200 
 17.500000  1.309000  0.175400  -0.106400 
 18.000000  1.315000  0.184500  -0.108200 
 18.500000  1.320000  0.195300  -0.111000 
 19.000000  1.330000  0.206100  -0.114300 
 19.500000  1.343000  0.217000  -0.117900 
 20.000000  1.354000  0.228000  -0.121900 
 20.500000  1.359000  0.239000  -0.126100 
 21.000000  1.360000  0.253600  -0.130300 
 22.000000  1.325000  0.281400  -0.137500 
 23.000000  1.288000  0.309800  -0.144600 
 24.000000  1.251000  0.338600  -0.151500 
 25.000000  1.215000  0.367800  -0.158400 
 26.000000  1.181000  0.397200  -0.165100 
 28.000000  1.120000  0.456300  -0.178100 
 30.000000  1.076000  0.514900  -0.190400 
 32.000000  1.056000  0.572000  -0.201700 
 35.000000  1.066000  0.654800  -0.217300 
 40.000000  1.064000  0.790100  -0.241800 
 45.000000  1.035000  0.919000  -0.265000 
 50.000000  0.980000  1.037800  -0.286700 
 55.000000  0.904000  1.143400  -0.307200 
 60.000000  0.810000  1.233300  -0.326500 
 65.000000  0.702000  1.305500  -0.344600 
 70.000000  0.582000  1.358700  -0.361600 
 75.000000  0.456000  1.392200  -0.377500 
 80.000000  0.326000  1.406300  -0.392100 
 85.000000  0.197000  1.404200  -0.405700 
