Airfoil FFA_W3_301.dat
Made by Christian Pavese
line
1        Number of airfoil tables in this file
1.0      Reynolds numbers in millions
0.0		 Control setting
6.485390     Stall angle (deg)
-2.207558   Zero Cn angle of attack (deg)
7.648238   Cn slope for zero lift (dimensionless)
1.160395   Cn extrapolated to value at positive stall angle of attack
-0.5324   Cn at stall value for negative angle of attack
0.000000     Angle of attack for minimum CD (deg)
0.011800   Minimum CD value
 -1.800e+02   0.000e+00   0.000e+00   0.000e+00
 -1.750e+02   1.736e-01   9.900e-03   2.180e-02
 -1.700e+02   3.420e-01   3.920e-02   4.340e-02
 -1.650e+02   5.000e-01   8.710e-02   6.470e-02
 -1.600e+02   6.428e-01   1.521e-01   8.550e-02
 -1.550e+02   7.660e-01   2.322e-01   1.057e-01
 -1.500e+02   8.660e-01   3.250e-01   1.250e-01
 -1.450e+02   9.397e-01   4.277e-01   1.434e-01
 -1.400e+02   9.848e-01   5.371e-01   1.607e-01
 -1.350e+02   1.000e+00   6.500e-01   1.768e-01
 -1.300e+02   9.848e-01   7.629e-01   1.915e-01
 -1.250e+02   9.397e-01   8.723e-01   2.048e-01
 -1.200e+02   8.660e-01   9.750e-01   2.165e-01
 -1.150e+02   7.660e-01   1.068e+00   2.266e-01
 -1.100e+02   6.428e-01   1.148e+00   2.349e-01
 -1.050e+02   5.000e-01   1.213e+00   2.415e-01
 -1.000e+02   3.420e-01   1.261e+00   2.462e-01
 -9.500e+01   1.736e-01   1.290e+00   2.490e-01
 -9.000e+01   0.000e+00   1.300e+00   2.500e-01
 -8.500e+01  -1.736e-01   1.290e+00   2.490e-01
 -8.000e+01  -3.420e-01   1.261e+00   2.462e-01
 -7.500e+01  -5.000e-01   1.213e+00   2.415e-01
 -7.000e+01  -6.428e-01   1.148e+00   2.349e-01
 -6.500e+01  -7.660e-01   1.068e+00   2.266e-01
 -6.000e+01  -8.660e-01   9.750e-01   2.165e-01
 -5.500e+01  -9.397e-01   8.723e-01   2.048e-01
 -5.000e+01  -9.848e-01   7.629e-01   1.915e-01
 -4.500e+01  -1.000e+00   6.500e-01   1.768e-01
 -4.000e+01  -1.022e+00   5.352e-01   1.416e-01
 -3.900e+01  -1.024e+00   5.066e-01   1.346e-01
 -3.800e+01  -1.016e+00   4.851e-01   1.276e-01
 -3.700e+01  -1.018e+00   4.565e-01   1.205e-01
 -3.600e+01  -1.011e+00   4.279e-01   1.135e-01
 -3.500e+01  -1.003e+00   3.994e-01   9.650e-02
 -3.400e+01  -9.954e-01   3.708e-01   7.940e-02
 -3.300e+01  -9.877e-01   3.353e-01   6.240e-02
 -3.200e+01  -9.835e-01   3.097e-01   5.150e-02
 -3.000e+01  -9.703e-01   2.663e-01   3.890e-02
 -2.800e+01  -9.672e-01   2.229e-01   2.630e-02
 -2.600e+01  -9.441e-01   1.941e-01   1.540e-02
 -2.400e+01  -9.310e-01   1.654e-01   4.500e-03
 -2.200e+01  -9.047e-01   1.417e-01  -3.900e-03
 -2.000e+01  -8.784e-01   1.181e-01  -1.230e-02
 -1.800e+01  -8.459e-01   9.860e-02  -1.750e-02
 -1.600e+01  -8.134e-01   7.920e-02  -2.270e-02
 -1.400e+01  -7.728e-01   6.430e-02  -2.350e-02
 -1.200e+01  -7.322e-01   4.950e-02  -2.440e-02
 -1.000e+01  -6.935e-01   3.810e-02  -2.270e-02
