<reference>Scaled airfoil shape: 24% thick S825 for use at 50% span on WindPact 1.5MW blade</reference>
<coords>
1.000000	0.000000
0.960740	0.007179
0.921541	0.011209
0.882463	0.012427
0.843567	0.011567
0.804911	0.008840
0.766556	0.004390
0.728561	-0.001227
0.690985	-0.007908
0.653885	-0.015568
0.617319	-0.023976
0.581343	-0.032997
0.546012	-0.042539
0.511382	-0.052342
0.477504	-0.062238
0.444433	-0.072075
0.412218	-0.081370
0.380909	-0.089717
0.350555	-0.096724
0.321203	-0.101792
0.292897	-0.103736
0.265681	-0.103446
0.239598	-0.101020
0.214687	-0.096020
0.190987	-0.089920
0.168534	-0.083805
0.147363	-0.077765
0.127507	-0.072091
0.108997	-0.066495
0.091860	-0.060924
0.076123	-0.055256
0.061811	-0.049504
0.048946	-0.043664
0.037547	-0.037773
0.027632	-0.031852
0.019216	-0.025945
0.012313	-0.020109
0.006933	-0.014486
0.003083	-0.009147
0.000771	-0.004452
0.000000	0.000000
0.000771	0.005497
0.003083	0.012079
0.006933	0.019398
0.012313	0.027201
0.019216	0.035186
0.027632	0.043325
0.037547	0.051541
0.048946	0.059715
0.061811	0.067833
0.076123	0.075805
0.091860	0.083594
0.108997	0.091150
0.127507	0.098457
0.147363	0.105478
0.168534	0.112187
0.190987	0.118544
0.214687	0.124358
0.239598	0.129493
0.265681	0.133578
0.292897	0.136264
0.321203	0.137752
0.350555	0.137312
0.380909	0.136201
0.412218	0.133588
0.444433	0.130190
0.477504	0.125959
0.511382	0.121015
0.546012	0.115472
0.581343	0.109358
0.617319	0.102722
0.653885	0.095619
0.690985	0.088066
0.728561	0.080090
0.766556	0.071684
0.804911	0.062795
0.843567	0.053366
0.882463	0.043116
0.921541	0.031122
0.960740	0.015902
</coords>
